merge_key,field,chosen_value,alternative_values,source_files
2010|volkswagen|touareg|diesel30,oil_capacity,8.3 liters with filter,8.3 liters with filter || 8.8 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2010|volvo|c30|turbo25,oil_capacity,5.7 liters with filter,5.7 liters with filter || 6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2010|volvo|c70|turbo25,oil_capacity,5.7 liters with filter,5.7 liters with filter || 6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2010|volvo|s40|24,oil_capacity,5.7 liters with filter,5.7 liters with filter || 6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2010|volvo|s40|turbo25,oil_capacity,5.7 liters with filter,5.7 liters with filter || 6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2010|volvo|s80|32,oil_capacity,7.3 liters with filter,7.3 liters with filter || 7.7 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2010|volvo|s80|44,oil_capacity,7.0 liters with filter,7.0 liters with filter || 7.4 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2010|volvo|s80|turbo30,oil_capacity,7.4 liters with filter,7.4 liters with filter || 7.8 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2010|volvo|sc60|32,oil_capacity,7.4 liters with filter,7.4 liters with filter || 7.8 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2010|volvo|v50|24,oil_capacity,5.7 liters with filter,5.7 liters with filter || 6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2010|volvo|v50|turbo25,oil_capacity,5.7 liters with filter,5.7 liters with filter || 6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2010|volvo|v70|32,oil_capacity,7.4 liters with filter,7.4 liters with filter || 7.8 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2010|volvo|xc60|turbo30,oil_capacity,7.4 liters with filter,7.4 liters with filter || 7.8 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2010|volvo|xc70|32,oil_capacity,7.4 liters with filter,7.4 liters with filter || 7.8 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2010|volvo|xc70|turbo30,oil_capacity,7.4 liters with filter,7.4 liters with filter || 7.8 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2010|volvo|xc90|32,oil_capacity,7.4 liters with filter,7.4 liters with filter || 7.8 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2010|volvo|xc90|44,oil_capacity,6.6 liters with filter,6.6 liters with filter || 7 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|acura|mdx|37,oil_capacity,4.3 liters with filter,4.3 liters with filter || 4.5 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|acura|rdx|turbo23,oil_capacity,4.7 liters with filter,4.7 liters with filter || 5 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|acura|rl|37,oil_capacity,4.3 liters with filter,4.3 liters with filter || 4.5 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|acura|tl|35,oil_capacity,4.3 liters with filter,4.3 liters with filter || 4.5 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|acura|tsx|24,oil_capacity,3.8 liters with filter,3.8 liters with filter || 4 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|acura|tsx|35,oil_capacity,4.3 liters with filter,4.3 liters with filter || 4.5 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|acura|zdx|37,oil_capacity,4.3 liters with filter,4.3 liters with filter || 4.5 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|a3quattro|turbo20,oil_capacity,4.6 liters with filter,4.6 liters with filter || 4.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|a3|diesel20,oil_capacity,4.0 liters with filter,4.0 liters with filter || 4.2 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|a3|turbo20,oil_capacity,4.6 liters with filter,4.6 liters with filter || 4.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|a4quattro|turbo20,oil_capacity,4.6 liters with filter,4.6 liters with filter || 4.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|a4|turbo20,oil_capacity,4.6 liters with filter,4.6 liters with filter || 4.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|a5quattro|turbo20,oil_capacity,4.6 liters with filter,4.6 liters with filter || 4.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|a5|turbo20,oil_capacity,4.6 liters with filter,4.6 liters with filter || 4.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|a6quattro|3,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|a6quattro|42,oil_capacity,8.5 liters with filter,8.5 liters with filter || 9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|a6|32,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|a8quattro|42,oil_capacity,7.6 liters with filter,7.6 liters with filter || 8 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|q5|32,oil_capacity,6.2 liters with filter,6.2 liters with filter || 6.6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|q5|turbo20,oil_capacity,4.6 liters with filter,4.6 liters with filter || 4.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|q7|3,oil_capacity,8.1 liters with filter,8.1 liters with filter || 8.6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|q7|diesel30,oil_capacity,8.2 liters with filter,8.2 liters with filter || 8.7 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|r8|42,oil_capacity,10.0 liters with filter,10.0 liters with filter || 10.6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|r8|52,oil_capacity,8.3 liters with filter,8.3 liters with filter || 8.8 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|s4|3,oil_capacity,6.2 liters with filter,6.2 liters with filter || 6.6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|s5|3,oil_capacity,6.2 liters with filter,6.2 liters with filter || 6.6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|s5|42,oil_capacity,8.8 liters with filter,8.8 liters with filter || 9.3 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|s6|52,oil_capacity,10.0 liters with filter,10.0 liters with filter || 10.6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|audi|ttquattro|turbo20,oil_capacity,4.5 liters with filter,4.5 liters with filter || 4.8 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|128i|3,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|135i|turbo30,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|1seriesm|turbo30,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|328i|3,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|328xi|3,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|335d|diesel30,oil_capacity,7.3 liters with filter,7.3 liters with filter || 7.7 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|335is|turbo30,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|335l|turbo30,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|335xi|turbo30,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|528i|3,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|535i|turbo30,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|535xi|turbo30,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|550i|turbo44,oil_capacity,8.5 liters with filter,8.5 liters with filter || 9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|550xi|turbo44,oil_capacity,8.5 liters with filter,8.5 liters with filter || 9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|740i|turbo30,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|740li|turbo30,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|750i|turbo44,oil_capacity,8.5 liters with filter,8.5 liters with filter || 9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|750li|turbo44,oil_capacity,8.5 liters with filter,8.5 liters with filter || 9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|750xi|turbo44,oil_capacity,8.5 liters with filter,8.5 liters with filter || 9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|760li|turbo60,oil_capacity,10.4 liters with filter,10.4 liters with filter || 11 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|m3|4,oil_capacity,8.8 liters with filter,8.8 liters with filter || 9.3 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|x3|3,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|x3|turbo30,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|x5|diesel30,oil_capacity,7.5 liters with filter,7.5 liters with filter || 7.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|x5|turbo30,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|x5|turbo44,oil_capacity,8.5 liters with filter,8.5 liters with filter || 9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|x6|turbo30,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|x6|turbo44,oil_capacity,8.5 liters with filter,8.5 liters with filter || 9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|z4|3,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|bmw|z4|turbo30,oil_capacity,6.5 liters with filter,6.5 liters with filter || 6.9 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|buick|enclave|36,oil_capacity,5.2 liters with filter,5.2 liters with filter || 5.5 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|buick|lacrosse|24,oil_capacity,4.7 liters with filter,4.7 liters with filter || 5 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|buick|lacrosse|36,oil_capacity,5.2 liters with filter,5.2 liters with filter || 5.5 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|buick|lucerne|39,oil_capacity,3.8 liters with filter,3.8 liters with filter || 4 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|buick|lucerne|46,oil_capacity,7.0 liters with filter,7.0 liters with filter || 7.4 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|buick|regal|24,oil_capacity,4.7 liters with filter,4.7 liters with filter || 5 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|buick|regal|turbo20,oil_capacity,5.7 liters with filter,5.7 liters with filter || 6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|cadillac|cts|3,oil_capacity,5.7 liters with filter,5.7 liters with filter || 6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|cadillac|cts|36,oil_capacity,5.7 liters with filter,5.7 liters with filter || 6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|cadillac|cts|62,oil_capacity,5.7 liters with filter,5.7 liters with filter || 6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|cadillac|dts|46,oil_capacity,7.1 liters with filter,7.1 liters with filter || 7.5 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|cadillac|escaladeesv|62,oil_capacity,5.7 liters with filter,5.7 liters with filter || 6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|cadillac|escaladeext|62,oil_capacity,5.7 liters with filter,5.7 liters with filter || 6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|cadillac|escalade|6,oil_capacity,5.7 liters with filter,5.7 liters with filter || 6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|cadillac|escalade|62,oil_capacity,5.7 liters with filter,5.7 liters with filter || 6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|cadillac|srx|3,oil_capacity,5.7 liters with filter,5.7 liters with filter || 6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
2011|cadillac|srx|turbo28,oil_capacity,5.7 liters with filter,5.7 liters with filter || 6 qts. with filter,fulloilandfilter2022to2027;autolubespecsYmm.xlsx;yearmakemodel.json;completevehiclelist.xlsx-Sheet1.csv
